Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,621740,672365,2024-01-10 12:15:21 CST,2024-01-10,12:15:21,Photo,"12,208",11035,837,149,48,3,14,1,32,89,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/936211711210237,三大封存，三大逃避，賴清德你的擔當在哪裡？ 民進黨執政八年，完全執政，完全腐敗，更完全聽不見人民聲音。代表民進黨新潮流參選總統的賴清德，說要走對的路，但賴清德跟新潮流走的路，卻是貪汙腐敗的路、黑金弊案的路、台獨引戰的路、反核缺電的路、廢除死刑的路。這些路，沒有任何一條，是台灣人民想走的路！ 這段日子，民進黨接連爆發「三大爭議」，關乎政治操守、國安危機，甚至是人民性命，但賴清德跟民進黨，卻選擇一再逃避，甚至用「三大封存」，掩蓋真相。 首先，對於黑幕幢幢的高端疫苗採購，內部會議錄音已明確指向官商勾結、內線交易的嫌疑，股東名冊也傳出有上千名執政黨幹部及黨員，引發全民質疑：救人性命的疫苗，是否成為民進黨賺國難財的手段？ 我不斷要求賴清德，必須立即公開採購合約，雖然賴清德表面答應，至今卻沒有下文，民進黨政府甚至不斷推稱，需要廠商同意才能公布。但賴士葆委員揭露，根據高端重訊，合約不公開是因為採購機關要求，競辦今天也提出證據，櫃買中心經查證，明確表示高端疫苗採購合約是「雙方均負有保密義務之要求」，也就是行政院及衛福部確實有要求保密，證實這一場「封存」大戲，就是民進黨自導自演！ 再來，對於民進黨立委羅致政，接連傳出有疑似不雅影片外流，以及與蔡英文總統的對話錄音外洩，這攸關的不只是政治人物操守，更是嚴重國安危機。但根據媒體報導，調查局已檢測完畢影片真偽，卻不立刻公布，民進黨再次選擇「封存」，證明所謂的介選，正是濫用國家機器影響司法的民進黨。 最後，關於賴清德老家違建，未依法繳稅、未依法財產申報，賴清德沒有一件講清楚，說要將違建進行公益信託，至今也無消無息。我要請問賴清德，疫苗合約你要封存，羅致政影片調查結果你也封存，對人民的承諾你也要封存，究竟還有多少見不得光的事，被你封存住真相？或許你以為，你能一手遮天，可以封存個人跟民進黨的爭議及弊端，但廣大民意的怒火，你永遠封存不了！ 我也要再次請問賴清德，面對民進黨「廢死、台獨、非核家園」這三塊神主牌，你何時才要表明自己的態度？你到底還要逃避到什麼時候？ 許多受害者家屬已表達最悲痛的心聲，希望司法作為人民最後一道防線，反對廢除死刑，但對於死刑議題，你卻轉頭就走，踐踏了無數家屬的心；高喊台獨萬歲的你，如今參選中華民國總統，卻將中華民國跟憲法當作是一場災難，究竟你心中有沒有中華民國？是否願意為了人民放棄引戰的台獨立場？面對台灣缺電困境，淨零排放跟不上國際，當年高喊非核家園的你，是否依然支持廢核？是否反對使用核電？ 如果賴清德，面對爭議，只會選擇封存，面對價值的選擇，只會選擇逃避，要如何讓人民相信，你有扛起國家大任的資格？請賴清德說清楚，講明白，盡速給全民一個答案！,https://www.facebook.com/photo.php?fbid=936210827876992&set=a.265757781588970&type=3,,,,,,,,-1.03
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,853293,889480,2024-01-10 09:30:56 CST,2024-01-10,09:30:56,Live Video Complete,"14,724",7882,5598,295,605,1,16,5,59,263,crosspost,No,43499,45214,103145,03:24:48,https://www.facebook.com/100044573580122/posts/2642547675914504,【直播中】台灣隊出發！與我們一起在路上！🚗 1月10日 上午場 － 🟩 加入LINE@：https://page.line.me/chingte:=:https://page.line.me/825hbtns 🟩 追蹤 Facebook：https://www.facebook.com/chingte 🟩 追蹤 Instagram： https://www.instagram.com/william_chingte:=:https://www.instagram.com/william_chingte/ 🟩 跟隨 Twitter：https://twitter.com/ChingteLai 🟩 加入 Team Taiwan：https://taiwan2024.tw/,https://www.facebook.com/chingte/videos/2642547675914504/,,,【直播中】台灣隊出發！與我們一起在路上！🚗 1月10日 上午場,,,,,2.22
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,853293,889480,2024-01-10 09:00:01 CST,2024-01-10,09:00:01,Photo,"9,998",8583,680,113,95,1,9,3,46,468,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/928721511956960,🚗 TEAM TAIWAN 車隊不停歇，繼續跑遍台灣！ ​ 選戰倒數最後 3 天，TEAM TAIWAN 車隊不停歇，我和 蕭美琴 Bi-khim Hsiao 持續跑遍台灣各地。今天，我們將到彰化、台中、苗栗、嘉義、台南、高雄，向所有台灣隊隊友沿路打招呼。 ​ 明天我們也會繼續前行，我將到新竹、桃園，美琴則會到屏東、高雄，沿路車掃、繼續衝刺。 ​ 期待在路上與大家相遇！ ​ 🚗 【 1月11日（四）車掃路線】 ​ ✨賴清德車掃路線 --上午-- 09：30｜林志潔｜新竹市市區 10：30 ｜詹紀緹、曾聖凱｜新竹縣竹北市 11：50｜黃世杰｜桃園市楊梅區 —下午-- 14：30｜劉仁照｜桃園市平鎮區 15：05｜彭俊豪｜桃園市中壢區 15：55｜范綱祥｜桃園市桃園區 16：30｜鄭運鵬｜桃園市蘆竹區 ​ ✨蕭美琴車掃路線 --上午-- 09：30｜徐富癸｜屏東縣潮州鄉 10：25｜鍾佳濱｜屏東縣屏東市 11：20｜賴瑞隆｜高雄市前鎮區 --下午-- 14：30｜黃捷｜高雄市苓雅區 15：05｜李昆澤｜高雄市三民區 15：50｜黃捷｜高雄市鼓山區 ​ 🔴民主進步黨、賴清德、蕭美琴， FB、YT 官方社群平台全程同步直播,https://www.facebook.com/photo.php?fbid=928721215290323&set=a.519537102875405&type=3,,,Photos from 賴清德's post,,,,,-1.21
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,621052,671723,2024-01-09 22:51:36 CST,2024-01-09,22:51:36,Photo,"54,573",50241,2797,556,287,5,48,6,67,566,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/935877754576966,當年一個人，拿著父親給的50元，從嘉義北上就讀警官學校，這是我人生第一次真正離開家鄉，從沒想過，這一去，就是四十多年的光景。但無論我在哪裡工作，面對多少生死關頭的挑戰，我永遠記得父親對我說過的話：「嘉義是你永遠的家，這裡就是你的避風港」。 水是故鄉甜，人是故鄉親，每當回到嘉義，與所有「嘉人」們在一起，無論外頭有多少風雨，故鄉的這份情，始終是我最溫暖的依靠，每位鄉親的加油與鼓勵，不僅是對家鄉孩子最深的疼惜，更是希望我能為故鄉爭光，讓嘉義人出頭天。 感謝我的國中老師戴全明，今晚帶著許多老師共同的祝福來到現場，當年畢業時，老師勉勵我們：「將相原無種，男兒當自強」，如今老師更期許我，一定要「以民為天」。許多嘉義鄉親也常說，侯友宜是諸羅400年來，第一個要拚總統的人，嘉義人一定要挺家己人！這些鼓勵的話語，都是我最堅強的助力。 這周六總統大選，就是決定中華民國命運的關鍵時刻，今晚數萬名嘉義鄉親，以及蕭萬長前副總統、朱立倫主席、黃敏惠市長、韓國瑜市長，一起站出來，就是希望嘉義囝仔侯友宜，能帶給家鄉，帶給台灣這片土地，正向改變。 台灣是你我的家，這個家要靠大家，唯有集中力量，才能實現政黨輪替，我會用嘉義教會我的精神：「善良、正直、勇敢、堅毅」，用生命為故鄉打拚，守護中華民國，帶給台灣這片家園，安定、繁榮的未來！,https://www.facebook.com/photo.php?fbid=935876677910407&set=a.265757784922303&type=3,,,Photos from 侯友宜's post,,,,,4.33
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,851890,888074,2024-01-09 21:00:27 CST,2024-01-09,21:00:27,Native Video,"47,633",42744,2763,1017,348,9,40,7,110,595,owned,Yes,303619,309733,0,00:00:29,https://www.facebook.com/100044573580122/posts/928547405307704,台灣已經走在民主路上，我們不要迴轉，我們要繼續向前。 ​ 1 月 11 日，凱道護國之夜；1 月 12 日，新北迎向勝利選前之夜，請你一起站出來、挺美德！ ​ 我們民主路繼續走，讓台灣走得更穩、走得更遠。 ​ 2024團結一致，寫下屬於台灣的光榮故事！,https://www.facebook.com/chingte/videos/336830679217535/,,,1/11 凱道護國之夜，1/12新北勝利選前之夜，雙北美德站出來挺台灣！,,,,,4.7
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,621052,671723,2024-01-09 21:00:01 CST,2024-01-09,21:00:01,Native Video,"85,673",76654,5048,2548,376,20,222,25,204,576,owned,Yes,3635714,3651748,0,00:03:00,https://www.facebook.com/100044642490075/posts/935779994586742,集合吧！站出來吧！ 讓我們團結讓政黨輪替！讓貪腐政權下台！ 團結就是力量！不是口號 而是，正在進行中….. 集中力量，讓改變成真 就從，集結每一個人開始 集合吧！站出來吧！ 當熟悉的聲音響起…. 正是，集合的時候到了！ 讓我們再一次，一起出發 再次，迎向勝利，贏回台灣 也迎回中華民國的榮耀！ 集合吧！站出來吧！ 讓我們大團結一起支持會贏的組合！ 1月13 團結吧！總統挺3號侯康，不分區票投9號，迎勝利！ 1月13 集合吧！總統挺3號侯康，不分區票投9號，拼輪替！ 1月13 站出來！總統挺3號侯康，不分區票投9號，救台灣！ 趙少康 朱立倫 韓國瑜 柯志恩 謝龍介 蔣萬安 張善政 盧秀燕 謝國樑 楊文科 鍾東錦 王惠美 許淑華 張麗善 勇媽阿惠 - 黃敏惠 饒慶鈴 徐榛蔚 林姿妙 王忠銘,https://www.facebook.com/houyuih/videos/733300708861266/,,,,,,,,8.12
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2056194,2189500,2024-01-09 20:40:09 CST,2024-01-09,20:40:09,Photo,"38,601",33991,2717,1234,360,3,25,4,44,223,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/912729596886035,各位年輕朋友，你們好： 我前陣子看到一支影片，是一位兒子向父親解釋為什麼會支持我。他說，知道父親不喜歡柯文哲，甚至覺得「柯文哲台北市長八年不知道做了什麼」，但他列出了我在台北市長任內的部分建設成果，他想拜託父親至少可以看完那支影片，「不為說服，只想讓您看看我眼中的柯P」，我十分謝謝他。　 謝謝他對父親的溫柔，「不想看也沒關係，我們尊重彼此的觀點」，「只是想讓你了解我不是盲從，會支持柯文哲，都是對他的理念和成績有感的人」。 他的父親看了一些新聞，認為我都沒有蓋捷運，其實我任內在2015-2022年，台北捷運通車21.7公里、16站，包含環狀線中環段、頂埔段、機塲捷運台北段。施工中還有信義線東延段、環狀線第二期、萬大線第一、二期，共58.1公里、51站，並沒有比較少。 我很重視 #都市更新 與食安，所以將拖了18年無解的 #環南市場 、6年無解的 #大龍市場 、10年無解的成功市場，陸續改建。最近南門市場改建完啟用了，我想請這位年輕朋帶帶爸爸去逛一下南門市場，感受一下逐漸濃厚的年味，我相信你們會喜歡這樣的市場。 我任內也核定多項公辦都更，完成延宕20多年的 #斯文里三期整宅。陸續蓋好瑞光、中南、廣慈、青年、興隆、明倫等社宅，數量和品質是六都之冠；我希望年輕人雖然還買不起房，也能住得有品質，讓爸爸媽媽少操心。 「西區門戶計畫」讓北門重現，附近國光客運、鐵路警察局，三井倉庫位置調整，未來還會有地標型的建築雙子星，接下來西寧國宅、洛陽停車場也會拆掉重建，不貪污、真的可以做很多事。 有空，也歡迎帶爸爸到南港看看，那裡除了除了台北流行音樂中心、瓶蓋工廠、新創基地以外，還有剛啟用的台北生技園區，未來的南港，在完整的都市計畫下，將比信義區更繁華。 爸爸一定也很關心醫療、 #長照 問題，我在擔任台北市長的時候，65歲以上長者的健保費，排富後統一由市府支出，未來我若執政，會推廣到全國，因為社會福利不應該有縣市的差別，也不該只是一次性的補助，要有長期規劃，人民才能在各個年齡層，得到妥善的照顧與貼心的服務。 每一天，我都在想我參與政治，能讓台灣帶來什麼樣的改變？能為人民解決什麼樣的困難。我堅持不該花的錢不亂花、要環保，所以選市長時我不插旗子，這次選總統，我也儘可能倚靠小額募款，把花費降到最低，這是政治清明的開始。 當然，這一次如果還能促成兒孫子女，多跟父母爺奶找到話題、交流意見，打破家庭裡世代隔閡，踏出彼此關懷的第一步，我也會很高興。 這，就是改變的開始。 #影片在留言處,https://www.facebook.com/photo.php?fbid=912729540219374&set=a.520233142802351&type=3,,,Photos from 柯文哲's post,,,,,1.29
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,621052,671723,2024-01-09 20:00:48 CST,2024-01-09,20:00:48,Photo,"11,936",11111,538,63,62,1,12,1,28,120,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/935745084590233,澎金馬經濟發展的靠③！外島挺侯康，侯康拚觀光！ 澎湖、金門及馬祖擁有豐富的海洋資源及國際級的觀光潛力，且各有不同的島嶼風情，侯友宜力推打造交通便捷網絡，增加基礎建設投資，例如：航站、港口，以迎接各國觀光客，並具體提出發展觀光十大方向，包括郵輪觀光、美食觀光、生態及海洋觀光，發揮台灣各領域的特色及軟實力，吸引更多國際觀光客！ 侯友宜更搶先提出「金門政策」，回應金門民生需求，為金門發展提出全套策略，1月13日請投3票國民黨！總統、副總統請支持3號侯友宜、趙少康，政黨票請支持9號中國國民黨 KMT，區域立委請支持國民黨提名的優秀同志，讓珍視人民的人前進總統府和立法院。 🌟澎湖縣選區：吳政杰 🌟金門縣選區：陳玉珍 珍愛金門 🌟連江縣選區：陳雪生,https://www.facebook.com/photo.php?fbid=935744421256966&set=a.265757784922303&type=3,,,,,,,,-1.06
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,851890,888074,2024-01-09 18:56:06 CST,2024-01-09,18:56:06,Live Video Complete,"10,603",6790,3013,137,402,1,18,8,64,170,crosspost,No,38590,39365,63894,02:07:13,https://www.facebook.com/100044573580122/posts/649530697377839,【直播中】美德站出來！ TEAM TAIWAN 挺雲林！黃金週造勢！,https://www.facebook.com/chingte/videos/649530697377839/,,,【直播中】美德站出來！ TEAM TAIWAN 挺雲林！黃金週造勢！,,,,,1.6
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2056194,2189500,2024-01-09 18:42:47 CST,2024-01-09,18:42:47,Photo,"57,521",50724,4819,1174,201,52,244,10,114,183,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/912713286887666,#國家級警報 ，不能淪為 #放羊的孩子 。 下午兩封國家級警報，嚇壞了所有人。因為國防部把satellite(衛星)錯拼成missile(飛彈)，這錯誤資訊甚至誤導陳建仁院長，在立院報告時說成「飛彈」。 連發兩封警報後， #國防部 發出更正訊息。我們發現，國防部與行政院，不只在緊急事態發生時訊息錯亂，且國防部第一時間無預警突襲人民的「飛彈」，是中國和歐洲共同規劃要發射的衛星，而且兩天前就已經公布路徑，也沒有如警報所說的，飛過台灣本島上空。對比2022年的東風飛彈，嚴重程度大相徑庭，上次我們後知後覺，這次政府卻小題大作、徒增恐慌。 蔡總統一句「 #不用怕 」，卻沒辦法帶給國民安全感。我們應該 #將烏龍視為壓力測試，而不是裝可愛。 兩岸關係最害怕的，就是因爲惡意螺旋，擦槍走火使事態一發不可收拾。即便在美俄冷戰時期，雙方也有設置熱線，來避免誤判與最糟事態的發生。今天的烏龍，證實兩岸間缺乏最基本的對話機制，很可能導致重要時刻，資訊判斷失準，爆發危機。 無論如何，勿恃敵之不來，恃吾有以待之，才是 #保護台灣 最好的態度。用科學、理性、務實的態度，去面對我們的危機。,https://www.facebook.com/photo.php?fbid=912713263554335&set=a.520233149469017&type=3,,,,,,,,1.93
